target_id	SRR25223640	SRR25223641	SRR25223642	SRR25223643	SRR25223644	SRR25223645	SRR25223646	SRR25223647	SRR25223648	SRR25223649	SRR25223650	SRR25223651	SRR25223652	SRR25223653	SRR25223654	SRR25223655
KH.L18.82.v4.A.SL3-1	0	15	0	9	3	0	0	0	351	8	2	83	2	0	0	0
KH.L18.82.v4.A.SL4-1	257	0	62	0	0	0	0	0	6	0	0	320	0	0	0	0
KH.L18.82.v4.R.ND1-1	0	79	0	51	13	0	0	0	0	44	14	8	11	0	0	0
KH.L18.83.v1.A.SL1-2	12	0	0	3	0	0	1	0	0	33	14	16	0	1	22	0
KH.L18.83.v1.A.SL2-2	0	25	45	25	22	30	45	32	30	11	61	11	17	33	0	22
KH.L18.83.v2.A.SL1-1	367	452	641	618	230	574	339	684	549	309	510	508	460	769	1114	1154
KH.L18.83.v2.A.SL2-1	0	111	37	73	766	330	833	246	0	0	0	0	243	234	75	0
KH.L18.84.v1.A.SL1-1	7958	5884	4191	2704	6173	5619	3706	3024	4911	3876	4061	2726	6990	3142	4124	3136
KH.L18.85.v1.A.SL2-1	1063	479	287	734	559	479	365	96	764	637	790	797	530	447	429	334
KH.L18.85.v2.A.SL1-1	1007	2797	4060	2028	3982	3817	4025	3195	1323	2222	3120	1513	3110	2829	3586	2948
KH.L18.86.v1.A.ND2-1	129	0	10	94	21	63	0	0	21	0	0	0	74	21	0	0
KH.L18.86.v1.A.SL1-1	0	0	0	3	0	0	83	0	0	0	0	129	0	0	17	0
KH.L18.86.v1.A.SL5-1	0	0	0	0	0	0	47	16	0	34	15	0	0	0	118	171
KH.L18.86.v1.A.nonSL3-1	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0
KH.L18.86.v1.A.nonSL4-1	120	264	323	258	345	357	504	486	265	21	392	158	319	302	266	149
KH.L18.87.v1.A.ND2-1	523	142	71	0	95	24	47	95	0	95	24	24	237	142	613	189
KH.L18.87.v1.A.SL1-1	1183	1524	2175	1592	3264	4523	6251	4660	1470	1169	2034	1424	2969	3440	4550	4328
KH.L18.87.v1.A.SL3-1	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0
KH.L18.87.v1.A.SL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.88.v1.A.SL1-1	5325	1125	3348	3738	5524	4871	4995	4100	5407	4250	2645	4414	3267	3861	4999	4279
KH.L18.88.v1.A.SL2-1	2	505	593	85	233	105	189	1	177	124	343	207	18	88	0	209
KH.L18.88.v1.A.SL3-1	292	5152	2894	1181	4392	3952	4198	3420	675	1128	2745	487	4740	3344	3058	3441
KH.L18.88.v1.A.SL4-1	24	1	21	41	326	69	33	9	15	4	32	8	101	287	19	42
KH.L18.88.v2.A.SL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.89.v1.A.SL1-1	632	282	823	1605	1518	1266	1367	1234	886	159	821	1224	1501	214	234	256
KH.L18.89.v2.A.SL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.89.v2.A.SL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.9.v1.A.ND2-1	0	0	0	106	27	27	79	27	79	0	0	0	0	27	0	106
KH.L18.9.v1.A.SL1-1	503	293	299	228	400	459	652	494	514	214	231	404	346	335	632	593
KH.L18.90.v1.A.SL1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.90.v1.A.nonSL3-1	0	39	150	52	379	53	37	228	5	10	26	78	619	196	343	66
KH.L18.90.v1.A.nonSL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.90.v1.A.nonSL5-1	0	0	0	0	0	197	210	1	21	42	109	0	0	0	0	270
KH.L18.90.v2.A.SL2-1	172	128	137	39	100	135	332	215	79	73	110	26	0	50	103	0
KH.L18.91.v1.A.ND1-1	970	161	7	506	0	2	0	0	381	137	4	578	3	1	2	4
KH.L18.92.v1.A.SL1-1	222	70	122	194	191	132	169	166	209	87	78	183	162	62	140	112
KH.L18.93.v1.A.SL1-1	92	282	381	298	580	1193	2130	1326	116	199	337	91	624	1052	1916	1332
KH.L18.93.v1.A.nonSL2-1	518	465	582	264	899	2899	3418	2694	385	380	454	637	549	2825	3089	2705
KH.L18.93.v1.A.nonSL3-1	0	0	0	92	0	5	0	162	42	0	0	0	0	0	0	84
KH.L18.94.v1.A.ND2-1	88	0	0	0	0	0	0	0	29	0	2	17	0	0	0	0
KH.L18.94.v1.A.SL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.94.v1.A.nonSL5-1	0	123	78	104	231	415	687	702	0	98	118	140	424	487	629	607
KH.L18.94.v1.R.ND2-1	88	0	0	0	0	0	0	0	29	0	2	17	0	0	0	0
KH.L18.94.v2.A.ND1-1	0	33	153	38	0	0	161	0	0	0	368	81	251	65	0	0
KH.L18.94.v2.A.SL3-1	0	941	2311	504	1669	1262	2159	1312	0	556	2358	267	1072	829	1185	935
KH.L18.94.v2.A.nonSL6-1	658	125	0	84	0	1	2	179	624	109	1	113	779	5	57	17
KH.L18.94.v2.A.nonSL7-1	0	0	532	0	578	175	0	211	63	168	276	0	2	1	157	168
KH.L18.94.v2.R.ND1-1	0	33	153	38	0	0	161	0	0	0	368	81	251	65	0	0
KH.L18.94.v3.A.SL4-1	3	0	0	0	0	0	0	0	0	0	0	0	0	313	307	386
KH.L18.95.v1.A.ND1-1	215	248	63	247	35	10	2	10	231	133	81	245	17	7	10	25
KH.L18.96.v2.B.SL2-1	1552	1131	1933	1103	4958	4273	2475	2494	1287	891	1463	1211	3896	4937	4124	4338
KH.L18.96.v2.B.SL4-1	0	5	0	0	0	573	24	0	2	0	0	2	268	0	0	0
KH.L18.96.v2.B.nonSL3-1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
KH.L18.97.v1.A.SL1-1	2726	1519	3081	920	4520	7051	6079	5845	1448	1387	2731	1021	4516	4206	6572	5797
KH.L18.98.v2.B.ND2-1	0	5	16	0	0	0	0	0	11	11	0	12	3	0	2	0
KH.L18.98.v3.B.SL3-1	0	0	0	7	7	7	3	0	0	0	8	6	0	0	0	2
KH.L18.99.v1.C.ND1-1	8	4	3	0	5	3	4	2	0	5	27	8	4	7	2	8
KH.L19.1.v1.A.ND1-1	0	0	0	24	2	3	0	0	11	11	0	0	1	0	0	0
KH.L19.1.v2.A.ND2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.1.v3.A.ND2-1	0	0	11	36	0	0	0	0	17	32	7	23	0	0	0	0
KH.L19.1.v4.A.SL3-1	10	51	0	2	0	0	0	0	0	14	0	0	0	0	0	0
KH.L19.10.v1.A.SL1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v1.A.nonSL10-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v1.A.nonSL11-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v1.A.nonSL12-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v1.A.nonSL13-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v1.A.nonSL14-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v1.A.nonSL15-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v1.A.nonSL16-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v1.A.nonSL17-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v1.A.nonSL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v1.A.nonSL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v1.A.nonSL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v1.A.nonSL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v1.A.nonSL6-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v1.A.nonSL7-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v1.A.nonSL8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v1.A.nonSL9-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v2.A.SL1-1	0	0	10	0	0	0	10	8	29	112	0	0	0	0	0	22
KH.L19.10.v2.A.nonSL10-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v2.A.nonSL11-1	96	171	71	141	24	7	57	42	119	0	75	0	0	0	35	34
KH.L19.10.v2.A.nonSL12-1	278	119	7	61	66	29	0	64	88	109	60	122	235	0	53	37
KH.L19.10.v2.A.nonSL13-1	0	0	0	0	0	0	0	0	18	76	0	139	0	0	0	0
KH.L19.10.v2.A.nonSL14-1	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v2.A.nonSL15-1	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v2.A.nonSL16-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v2.A.nonSL17-1	135	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v2.A.nonSL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v2.A.nonSL3-1	0	0	0	55	0	0	0	0	4	0	55	0	0	39	0	0
KH.L19.10.v2.A.nonSL4-1	3	0	0	0	0	0	40	0	24	0	0	0	0	0	0	0
KH.L19.10.v2.A.nonSL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v2.A.nonSL6-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v2.A.nonSL7-1	19	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.10.v2.A.nonSL8-1	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0
KH.L19.10.v2.A.nonSL9-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KH.L19.11.v1.A.ND1-1	28	5	5	5	2	0	0	1	22	10	9	21	9	0	3	0
KH.L19.12.v1.A.SL3-1	0	3	1	3	0	0	0	0	1	0	0	0	2	6	7	12
KH.L19.12.v1.B.ND2-1	0	8	4	9	0	0	0	0	4	0	0	0	7	18	22	37
KH.L19.12.v1.R.ND2-1	0	8	4	9	0	0	0	0	4	0	0	0	7	18	22	37
KH.L19.12.v2.B.ND1-1	21	0	0	7	0	0	0	0	0	0	6	3	0	0	0	0
KH.L19.12.v2.R.ND1-1	21	0	0	7	0	0	0	0	0	0	6	3	0	0	0	0
KH.L19.12.v3.A.SL3-1	0	2	2	0	0	0	0	0	0	5	0	86	0	2	25	28
KH.L19.12.v3.R.ND2-1	0	6	7	0	0	0	0	0	0	15	0	0	0	6	71	77
KH.L19.13.v1.A.ND1-1	41	31	67	41	66	21	18	26	47	71	88	50	48	23	33	19
KH.L19.13.v1.A.SL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.13.v1.R.ND1-1	41	31	67	41	66	21	18	26	47	71	88	50	48	23	33	19
KH.L19.14.v1.A.SL1-1	2189	4682	8335	2226	8457	8423	6190	4852	2674	3973	7506	2500	7450	7516	5768	5286
KH.L19.14.v1.A.SL2-1	0	0	0	0	0	0	0	0	0	2	0	0	453	0	0	0
KH.L19.15.v1.A.SL1-1	817	272	161	508	249	535	467	449	421	298	73	541	145	450	558	676
KH.L19.2.v1.B.ND1-1	1	24	13	34	18	0	4	4	7	31	17	56	16	3	4	6
KH.L19.2.v2.A.ND1-2	41	11	61	88	0	2	0	0	24	41	43	8	0	0	0	5
KH.L19.3.v1.A.SL2-2	690	778	96	1037	51	1129	1863	1264	1434	367	1336	1593	569	843	1443	628
KH.L19.3.v1.A.SL3-2	0	0	0	9	0	0	0	0	179	0	0	211	0	0	0	0
KH.L19.3.v1.A.SL4-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.3.v1.A.SL5-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.3.v1.A.nonSL10-2	1265	1107	36	451	9	104	245	131	407	57	45	427	6	390	63	65
KH.L19.3.v1.A.nonSL6-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.3.v1.A.nonSL7-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.3.v1.A.nonSL8-2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.3.v1.A.nonSL9-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.3.v2.A.SL2-1	1965	2513	2101	2831	2577	3296	4760	3484	1585	3969	5176	2644	6505	1821	3988	3978
KH.L19.3.v2.A.SL3-1	434	1352	0	6055	0	688	880	969	7490	3534	2235	6703	628	373	961	755
KH.L19.3.v2.A.SL4-1	187	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
KH.L19.3.v2.A.SL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.3.v2.A.nonSL10-1	3246	3698	2041	2227	1937	1057	1807	1184	869	2243	1070	1486	827	1337	847	1578
KH.L19.3.v2.A.nonSL6-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.3.v2.A.nonSL7-1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.3.v2.A.nonSL8-1	21	51	6	12	68	27	12	13	7	12	6	7	25	12	6	17
KH.L19.3.v2.A.nonSL9-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.3.v3.A.SL1-1	83	227	0	0	0	0	0	0	0	0	0	0	0	47	29	44
KH.L19.3.v3.A.nonSL11-1	695	228	0	913	0	409	396	470	0	361	52	489	34	562	604	421
KH.L19.4.v1.A.SL1-1	827	807	37	794	264	46	46	43	923	833	1748	1209	193	39	0	0
KH.L19.4.v2.A.SL2-1	940	684	6	6	141	0	0	1	869	17	16	5	3	1	2	2
KH.L19.4.v2.A.SL3-1	51	705	621	374	0	18	47	29	33	1124	994	364	197	29	120	105
KH.L19.4.v3.A.SL1-1	827	1889	3315	1914	264	46	46	43	923	833	1748	1209	193	39	0	0
KH.L19.5.v1.A.ND1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L19.6.v1.A.SL1-1	4260	2603	2	7	3	2	0	1	27	719	3	7	3	214	1	1
KH.L19.6.v1.A.nonSL2-1	12001	10248	1529	3448	1053	600	470	440	9418	8928	1360	3835	992	56	429	362
KH.L19.8.v1.A.SL1-1	906	359	85	428	125	168	75	137	598	304	134	569	178	159	180	152
KH.L19.9.v1.A.ND1-1	2690	3222	4059	1814	4380	3701	3966	3311	2195	2830	3938	1849	5053	2549	3794	3770
KH.L2.1.v1.B.SL1-1	114	53	197	135	177	229	132	133	67	244	194	27	129	173	198	154
KH.L2.2.v2.A.ND1-1	20	5	60	20	131	2	11	3	13	100	69	12	88	0	2	0
KH.L2.2.v2.R.ND1-1	20	5	60	20	131	2	11	3	13	100	69	12	88	0	2	0
KH.L2.2.v3.B.ND1-1	31	108	89	77	251	0	3	0	11	89	58	0	96	12	3	29
KH.L2.3.v1.B.SL1-1	87	183	204	189	130	328	492	368	78	326	215	100	99	96	112	133
KH.L20.1.v1.A.ND1-1	0	79	10	0	0	0	47	35	0	11	22	0	0	12	98	156
KH.L20.1.v1.A.SL2-1	0	236	36	0	0	0	187	99	0	34	68	0	0	33	311	477
KH.L20.1.v1.A.SL3-1	464	657	473	162	264	914	3463	3712	251	592	520	156	312	688	3585	3163
KH.L20.1.v1.R.ND1-1	0	79	10	0	0	0	47	35	0	11	22	0	0	12	98	156
KH.L20.10.v1.B.ND1-1	0	0	0	5	0	495	1088	711	37	91	0	16	520	5	0	1
KH.L20.10.v1.B.SL3-1	146	124	277	0	345	0	0	0	0	0	537	0	318	623	741	743
KH.L20.10.v1.R.ND1-1	0	0	0	5	0	495	1088	711	37	91	0	16	520	5	0	1
KH.L20.10.v2.B.SL2-1	980	878	767	699	1112	1767	1768	1431	659	572	896	580	938	854	1117	885
KH.L20.11.v1.A.SL1-1	360	405	308	261	436	475	723	622	247	312	362	285	420	345	621	518
KH.L20.12.v1.B.SL1-1	0	954	0	0	0	744	623	423	0	0	0	0	108	0	0	0
KH.L20.12.v1.B.SL2-1	231	0	639	230	205	25	5	146	257	395	511	532	45	256	182	395
KH.L20.12.v1.B.SL3-1	0	0	3	342	26	0	0	0	5	0	621	0	9	134	0	1
KH.L20.12.v1.B.SL4-1	0	0	0	0	80	0	0	0	0	0	0	0	0	121	0	0
KH.L20.12.v1.B.SL5-1	2179	2305	1678	2120	1678	2114	2557	1989	3329	2501	1758	2484	1494	1776	2423	2296
KH.L20.13.v1.A.ND1-1	1579	1104	167	412	119	76	79	61	904	700	128	422	120	26	56	31
KH.L20.14.v1.B.SL2-1	49	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0
KH.L20.14.v1.B.SL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.14.v1.B.SL5-1	0	63	144	151	0	128	104	160	237	36	168	0	110	97	145	164
KH.L20.14.v2.A.SL1-1	143	168	34	0	172	0	0	0	0	175	147	125	192	0	0	0
KH.L20.14.v2.A.nonSL6-1	31	107	26	19	2	0	92	0	0	23	0	0	16	17	0	0
KH.L20.14.v3.B.SL3-1	68	0	66	31	32	16	0	10	0	17	33	23	0	0	7	24
KH.L20.15.v1.A.SL1-1	160	146	87	208	263	402	651	429	173	127	87	170	159	294	624	565
KH.L20.16.v1.A.SL1-1	695	779	727	726	962	1161	2217	1719	764	730	583	627	647	1042	2030	2009
KH.L20.17.v1.A.ND1-1	0	0	8	0	0	0	39	0	0	0	0	0	0	71	0	99
KH.L20.17.v1.A.SL3-1	28	75	59	64	76	62	144	39	89	75	124	45	88	94	138	29
KH.L20.17.v1.A.nonSL2-1	64	0	0	0	62	137	37	100	0	0	12	37	76	0	12	30
KH.L20.18.v1.B.SL1-1	2224	0	0	0	0	12	0	0	0	0	0	0	0	20	23	0
KH.L20.18.v1.B.SL2-1	7075	5809	1582	4668	46	0	16	27	8615	6520	2394	3955	94	0	0	16
KH.L20.18.v1.B.SL3-1	226	195	31	135	2	0	0	1	431	187	73	107	3	0	0	0
KH.L20.18.v1.B.SL4-1	1011	1731	241	252	0	0	0	0	2167	740	5	1462	0	0	0	0
KH.L20.19.v1.A.ND1-1	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0
KH.L20.19.v1.A.SL2-1	3	0	0	0	0	0	2	0	0	0	1	2	0	5	0	0
KH.L20.19.v1.A.SL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.19.v1.A.SL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.19.v1.A.nonSL2-1	3	0	0	0	0	0	2	0	0	0	1	2	0	5	0	0
KH.L20.19.v2.A.ND3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.19.v2.A.SL7-1	0	4	5	0	0	0	0	0	0	0	0	3	0	0	0	0
KH.L20.19.v2.A.nonSL6-1	0	0	0	3	2	0	0	3	1	0	0	0	0	3	9	7
KH.L20.2.v1.A.ND1-1	78	108	173	59	124	274	503	343	19	68	108	86	170	233	440	368
KH.L20.2.v1.A.SL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.2.v1.A.SL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.2.v1.A.nonSL3-1	0	0	0	0	0	0	61	0	122	0	0	0	0	123	0	0
KH.L20.2.v1.R.ND1-1	78	108	173	59	124	274	503	343	19	68	108	86	170	233	440	368
KH.L20.20.v1.A.ND1-1	0	0	0	0	0	201	0	50	0	0	0	0	152	251	203	51
KH.L20.20.v1.A.SL2-1	505	467	347	507	932	404	743	460	565	434	361	451	387	704	518	824
KH.L20.20.v1.A.SL3-1	0	0	0	0	0	70	0	17	0	0	0	0	51	88	63	16
KH.L20.20.v1.R.ND1-1	0	0	0	0	0	201	0	50	0	0	0	0	152	251	203	51
KH.L20.21.v1.C.ND2-1	0	0	4	0	2	2	5	0	5	3	3	2	0	1	0	0
KH.L20.21.v2.B.ND1-1	13	9	8	10	0	0	0	2	3	0	0	11	4	4	6	8
KH.L20.21.v3.B.SL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.22.v1.B.ND1-1	70	52	12	84	29	7	0	14	95	0	20	103	45	50	82	87
KH.L20.22.v1.B.nonSL2-1	0	0	0	0	0	0	2	0	0	60	0	0	0	0	0	0
KH.L20.22.v1.B.nonSL3-1	0	0	53	53	53	105	188	106	0	0	0	53	0	53	0	0
KH.L20.22.v1.R.ND1-1	70	52	12	84	29	7	0	14	95	0	20	103	45	50	82	87
KH.L20.23.v1.A.ND1-1	119	36	0	0	15	3	1	2	115	0	0	0	3	7	0	2
KH.L20.23.v1.A.SL2-1	0	138	137	236	0	0	0	0	0	179	198	206	0	0	0	0
KH.L20.23.v1.R.ND1-1	119	36	0	0	15	3	1	2	115	0	0	0	3	7	0	2
KH.L20.24.v1.A.ND1-1	0	11	5	8	9	6	2	2	5	2	6	0	6	0	0	0
KH.L20.25.v1.A.ND1-1	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0
KH.L20.25.v2.A.SL2-1	121	93	123	160	199	323	447	316	115	101	178	161	192	262	469	387
KH.L20.26.v1.B.SL1-1	970	627	199	474	1285	3887	2927	2250	367	214	334	565	866	1347	3142	1864
KH.L20.26.v1.B.nonSL2-1	381	316	190	617	396	4035	2584	2394	765	484	113	676	0	4472	2476	2592
KH.L20.27.v1.A.ND2-1	0	0	0	0	33	0	227	98	0	0	0	0	263	0	0	0
KH.L20.27.v2.A.SL1-1	352	672	1019	531	2625	2510	3360	2813	592	359	613	515	1604	2477	3191	3476
KH.L20.28.v1.A.SL1-1	60	94	153	82	24	82	105	82	70	105	81	82	131	59	12	59
KH.L20.28.v1.A.SL2-1	261	313	203	374	279	629	1485	1013	280	374	450	248	244	390	863	684
KH.L20.29.v1.A.nonSL1-1	234	430	605	355	361	14	7	0	281	217	849	467	834	11	9	12
KH.L20.29.v1.A.nonSL3-1	0	0	0	0	56	0	0	0	0	0	27	0	56	0	0	0
KH.L20.29.v1.R.nonSL3-1	0	0	0	0	56	0	0	0	0	0	27	0	56	0	0	0
KH.L20.29.v2.A.ND2-1	0	21	9	0	18	0	0	4	0	0	0	0	0	0	0	0
KH.L20.3.v1.A.SL1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.3.v1.A.SL2-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.3.v1.A.SL4-1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
KH.L20.3.v1.A.SL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.3.v2.A.SL3-1	14	12	1	14	2	0	0	0	5	1	0	10	0	1	0	1
KH.L20.30.v1.B.ND1-1	936	784	603	660	847	1280	1264	1222	772	430	711	681	854	937	2023	1789
KH.L20.31.v1.C.SL1-1	76	38	5	76	6	48	56	18	35	34	46	46	13	45	46	36
KH.L20.31.v2.C.SL2-1	84	31	31	95	18	0	7	24	101	61	5	61	0	0	0	0
KH.L20.32.v1.C.SL1-1	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.32.v1.C.SL2-1	0	137	231	63	1170	845	1194	786	87	87	239	56	1185	1360	2125	1824
KH.L20.32.v1.C.nonSL3-1	280	140	562	67	2264	1469	1286	1062	217	118	160	163	474	627	884	793
KH.L20.33.v1.A.SL1-1	0	234	0	0	0	409	379	352	0	0	400	0	620	300	304	262
KH.L20.33.v1.A.nonSL2-1	0	0	0	0	0	0	0	0	0	0	0	0	478	0	0	0
KH.L20.33.v1.A.nonSL3-1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
KH.L20.33.v1.A.nonSL4-1	356	19	397	202	451	36	15	31	223	253	29	203	50	27	21	19
KH.L20.34.v1.B.SL1-1	536	1085	992	454	1180	1069	1865	1991	687	806	1001	424	1320	999	1956	2669
KH.L20.34.v2.A.SL1-2	181	149	158	54	109	284	431	421	0	80	44	28	121	100	209	106
KH.L20.35.v1.B.ND1-1	18	8	20	52	9	105	332	231	21	10	18	43	20	58	160	135
KH.L20.36.v1.C.SL1-1	848	1176	1047	0	1353	1137	812	663	807	929	1962	426	2194	0	348	0
KH.L20.36.v1.C.SL2-1	0	3	569	416	0	2	2	0	0	0	0	0	0	853	506	639
KH.L20.37.v1.A.ND1-1	36	103	65	23	51	119	87	80	33	63	131	39	69	95	61	52
KH.L20.38.v1.A.ND2-1	34	136	238	34	306	340	169	102	0	0	202	68	68	68	0	68
KH.L20.38.v1.A.SL1-1	866	275	558	913	1401	2085	2165	1595	559	765	518	467	1142	2112	1936	1915
KH.L20.39.v1.A.ND1-1	0	0	2	0	1	0	0	0	0	2	2	0	2	0	0	0
KH.L20.39.v1.A.SL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.39.v1.R.ND1-1	0	0	2	0	1	0	0	0	0	2	2	0	2	0	0	0
KH.L20.4.v1.A.SL1-1	0	0	0	0	121	106	0	110	0	0	75	0	0	99	190	166
KH.L20.4.v1.A.SL2-1	69	59	69	24	0	13	109	30	58	43	0	27	116	4	0	0
KH.L20.40.v1.A.ND1-1	87	152	86	106	106	96	65	13	151	151	110	250	60	72	87	39
KH.L20.40.v1.A.SL1-1	87	152	86	106	106	96	65	13	151	151	110	250	60	72	87	39
KH.L20.40.v2.A.SL2-1	310	173	187	319	39	0	52	112	242	132	65	81	100	0	0	107
KH.L20.40.v3.A.SL3-1	69	122	11	33	21	22	29	14	50	75	39	60	30	4	6	5
KH.L20.41.v1.C.ND1-1	19	2	9	32	7	10	7	4	16	11	12	42	10	0	3	1
KH.L20.42.v1.A.ND1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.42.v1.A.SL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.42.v1.A.nonSL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.42.v1.A.nonSL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.42.v1.A.nonSL5-1	34	35	657	32	454	32	13	368	437	534	29	594	32	20	198	16
KH.L20.42.v1.A.nonSL6-1	248	322	215	243	213	273	172	125	101	62	295	229	0	0	103	25
KH.L20.42.v1.A.nonSL7-1	543	547	48	566	247	442	433	71	199	16	497	3	482	276	0	277
KH.L20.42.v1.R.ND1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L20.43.v1.C.SL1-1	2677	2383	9863	1442	14408	9161	8970	7715	2282	2494	7939	1791	10924	4787	8439	8017
KH.L20.43.v2.C.SL2-1	210	0	0	0	0	0	0	0	0	0	0	0	826	0	0	0
KH.L20.44.v1.B.ND1-1	95	172	384	151	756	671	755	721	184	197	383	60	800	679	1007	954
KH.L20.45.v1.A.SL2-1	206	46	18	75	41	100	233	73	70	83	29	27	41	109	233	131
KH.L20.45.v2.A.ND1-1	185	99	8	0	54	37	18	35	0	0	0	0	0	147	132	109
KH.L20.45.v2.R.ND1-1	185	99	8	0	54	37	18	35	0	0	0	0	0	147	132	109
